field_1,field_2,field_3
115.739838179156976,-32.049097868082441,-13.648000000000000
115.739839109189759,-32.049098788427749,-13.704000000000001
115.739840028756092,-32.049099699648210,-13.766000000000000
115.739841832491194,-32.049097922444631,-13.788000000000000
115.739842835789332,-32.049098906663779,-13.815000000000000
115.739845471897652,-32.049098220229403,-13.881000000000000
115.739846422987085,-32.049099149804789,-13.933999999999999
115.739849112169452,-32.049098454877196,-14.004000000000000
115.739850052792448,-32.049099375327707,-14.063000000000001
115.739851717001926,-32.049097732048615,-14.073000000000000
115.739852710080925,-32.049098689103751,-14.113000000000000
115.739853650827570,-32.049099600534674,-14.180999999999999
115.739855367122132,-32.049098020918834,-14.179000000000000
115.739856318335271,-32.049098941474583,-14.244999999999999
115.739857311290734,-32.049099907549241,-14.285000000000000
115.739858953701813,-32.049098309157252,-14.308999999999999
115.739859936314431,-32.049099257087491,-14.361000000000001
115.739862581529380,-32.049098678992685,-14.401999999999999
115.739863574608492,-32.049099636047735,-14.449000000000000
115.739865228598489,-32.049097965604510,-14.478000000000000
115.739866263543561,-32.049098959158883,-14.500999999999999
115.739737107579245,-32.049094526826934,-9.419000000000000
115.739738213562802,-32.049095746608238,-9.475000000000000
115.739739937358635,-32.049094392588160,-9.468999999999999
115.739740959981418,-32.049095512311972,-9.534000000000001
115.739741836444580,-32.049096477229270,-9.615000000000000
115.739743436991702,-32.049094842339450,-9.635000000000000
115.739744292645611,-32.049095779987496,-9.718999999999999
115.739747042772990,-32.049095275104477,-9.792000000000000
115.739747950759238,-32.049096258376721,-9.867000000000001
115.739749753136110,-32.049094580389585,-9.881000000000000
115.739750796691936,-32.049095718363048,-9.933999999999999
115.739751652345902,-32.049096656011031,-10.013000000000000
115.739753382817355,-32.049094814934833,-10.045000000000000
115.739754280213575,-32.049095798101746,-10.117000000000001
115.739755094248963,-32.049096681211232,-10.201000000000001
115.739756940716831,-32.049094877371402,-10.221000000000000
115.739757880102587,-32.049095888018122,-10.285000000000000
115.739760812610314,-32.049095213553215,-10.348000000000001
115.739761678978113,-32.049096142286885,-10.420999999999999
115.739764539085940,-32.049095340811107,-10.496000000000000
115.739765384520837,-32.049096251295047,-10.570000000000000
115.739768088991482,-32.049095213731434,-10.680000000000000
115.739768955359338,-32.049096142465039,-10.750000000000000
115.739771741089228,-32.049095358291183,-10.830000000000000
115.739772649446635,-32.049096314504602,-10.891999999999999
115.739775289264045,-32.049095357485065,-10.990000000000000
115.739776114013381,-32.049096231680153,-11.065000000000000
115.739778879304765,-32.049095393178220,-11.148000000000000
115.739779808471553,-32.049096376660835,-11.202000000000000
115.739782308639761,-32.049095562585251,-11.297000000000001
115.739783112703449,-32.049096400491507,-11.377000000000001
115.739784840330955,-32.049094766864599,-11.385000000000000
115.739785623338122,-32.049095595540699,-11.468000000000000
115.739786563218701,-32.049096570108993,-11.518000000000001
115.739788967952435,-32.049095764105232,-11.619000000000000
115.739789751083265,-32.049096583761759,-11.701000000000001
115.739791370090074,-32.049095147512084,-11.710000000000001
115.739792247171891,-32.049096067331270,-11.771000000000001
115.739793082635089,-32.049096932611988,-11.843000000000000
115.739794671231408,-32.049095396831312,-11.859999999999999
115.739795548313253,-32.049096316650484,-11.920999999999999
115.739798076913871,-32.049095746418423,-12.000000000000000
115.739798901787040,-32.049096611593811,-12.073000000000000
115.739800626200122,-32.049095212475102,-12.077000000000000
115.739801378055262,-32.049095995737474,-12.166000000000000
115.739802276070122,-32.049096933806297,-12.221000000000000
115.739804034602230,-32.049095363631864,-12.231999999999999
115.739804890998485,-32.049096247162197,-12.298999999999999
115.739805726461810,-32.049097112442823,-12.369000000000000
115.739807611085993,-32.049095615688238,-12.353999999999999
115.739808415397206,-32.049096435555214,-12.436000000000000
115.739809188308953,-32.049097228047671,-12.525000000000000
115.739811210480653,-32.049095741681299,-12.494000000000000
115.739812014915472,-32.049096552528709,-12.577000000000000
115.739813919730764,-32.049095128141033,-12.545000000000000
115.739814776374374,-32.049095993632179,-12.613000000000000
115.739815549286206,-32.049096786124601,-12.702999999999999
115.739817531075317,-32.049095155024105,-12.696999999999999
115.739818398185420,-32.049096029640076,-12.763000000000000
115.739819160878071,-32.049096794968513,-12.861000000000001
115.739821811408746,-32.049095829033732,-12.972000000000000
115.739822584567875,-32.049096603487001,-13.071000000000000
115.739825433714273,-32.049095828963218,-13.122999999999999
115.739826342690336,-32.049096740078490,-13.180999999999999
115.739829076952745,-32.049095847142269,-13.271000000000001
115.739829954776681,-32.049096712843898,-13.345000000000001
115.739832730286849,-32.049095901504728,-13.414999999999999
115.739833618700914,-32.049096767311610,-13.489000000000001
115.739836308625001,-32.049096018266958,-13.542000000000000
115.739837207258319,-32.049096911237761,-13.608000000000001
115.739839961711908,-32.049096090668321,-13.672000000000001
115.739840923267707,-32.049097029368568,-13.720000000000001
115.739842566420748,-32.049095376859469,-13.750000000000000
115.739843569718857,-32.049096361078625,-13.776999999999999
115.739844520808234,-32.049097290654025,-13.830000000000000
115.739846206445193,-32.049095629546464,-13.862000000000000
115.739847230676304,-32.049096632015249,-13.880000000000001
115.739848171422878,-32.049097543446230,-13.941000000000001
115.739849845975201,-32.049095918311551,-13.946000000000000
115.739850765788830,-32.049096811492831,-14.016999999999999
115.739853433296503,-32.049096152432796,-14.074000000000000
115.739854415785402,-32.049097109382636,-14.114000000000001
115.739856037139958,-32.049095501760569,-14.147000000000000
115.739857040685422,-32.049096467940501,-14.180999999999999
115.739858002365054,-32.049097397621075,-14.241000000000000
115.739859612758593,-32.049095816952331,-14.260000000000000
115.739860595371169,-32.049096764882577,-14.311000000000000
115.739861525775012,-32.049097658169067,-14.397000000000000
115.739863189984277,-32.049096014889813,-14.409000000000001
115.739864224929278,-32.049097008444200,-14.433999999999999
115.739867008433393,-32.049096386620199,-14.476000000000001
115.739868032911957,-32.049097371049719,-14.505000000000001
115.739869717930418,-32.049095755039609,-14.505000000000001
115.739734874432031,-32.049092087053765,-9.301000000000000
115.739736084832927,-32.049093416122645,-9.349000000000000
115.739737798162267,-32.049092052977741,-9.346000000000000
115.739738831251458,-32.049093181826436,-9.413000000000000
115.739741276985953,-32.049092475459858,-9.522000000000000
115.739742529129131,-32.049093850047619,-9.557000000000000
115.739744976718015,-32.049093008387665,-9.673999999999999
115.739746208052011,-32.049094355706160,-9.708000000000000
115.739747832993473,-32.049092486518440,-9.746000000000000
115.739749147935569,-32.049093915855217,-9.765000000000001
115.739751629519915,-32.049092912159040,-9.891000000000000
115.739752537506192,-32.049093895431255,-9.964000000000000
115.739755218818729,-32.049093001970185,-10.067000000000000
115.739756126681442,-32.049093994261938,-10.137000000000000
115.739758182354919,-32.049092381938536,-10.127000000000001
115.739759059189126,-32.049093319797073,-10.202999999999999
115.739759977518332,-32.049094321213637,-10.269000000000000
115.739761877430993,-32.049092481821972,-10.286000000000000
115.739762837749709,-32.049093510718329,-10.346000000000000
115.739763620509407,-32.049094357433681,-10.432000000000000
115.739765500230831,-32.049092445674944,-10.462000000000000
115.739766366475024,-32.049093383428122,-10.534000000000001
115.739767232966457,-32.049094303142205,-10.606999999999999
115.739769099872490,-32.049092553630089,-10.625000000000000
115.739770018572685,-32.049093527987928,-10.686999999999999
115.739770853788414,-32.049094411307891,-10.763999999999999
115.739772731408081,-32.049092652881470,-10.773999999999999
115.739773545690895,-32.049093517951718,-10.853000000000000
115.739774339164398,-32.049094355752736,-10.936000000000000
115.739776248307024,-32.049092615681239,-10.949000000000000
115.739777104332106,-32.049093526270397,-11.019000000000000
115.739777970947301,-32.049094436964850,-11.087999999999999
115.739779667175455,-32.049092775963494,-11.103999999999999
115.739780418906761,-32.049093568245546,-11.194000000000001
115.739781504699707,-32.049094715659443,-11.218999999999999
115.739783034082421,-32.049092863562777,-11.266000000000000
115.739783900574025,-32.049093783276746,-11.333000000000000
115.739786399382325,-32.049093068416170,-11.417000000000000
115.739787203322393,-32.049093915341949,-11.494999999999999
115.739788038661942,-32.049094789642261,-11.567000000000000
115.739789699534569,-32.049093389891965,-11.566000000000001
115.739790545340611,-32.049094273317102,-11.637000000000000
115.739792206954974,-32.049092819449442,-11.638000000000000
115.739793063103846,-32.049093721018956,-11.702999999999999
115.739793814958887,-32.049094504281371,-11.792999999999999
115.739795466477617,-32.049093014230159,-11.811999999999999
115.739796312160038,-32.049093906674820,-11.879000000000000
115.739797199831969,-32.049094826599273,-11.940000000000000
115.739798997139488,-32.049093518413144,-11.923999999999999
115.739799780394023,-32.049094329050043,-12.009000000000000
115.739801580421130,-32.049092822433693,-12.007000000000000
115.739802415884398,-32.049093687714340,-12.077000000000000
115.739803220071877,-32.049094516600910,-12.156000000000001
115.739805135971835,-32.049093056240416,-12.134000000000000
115.739805950502202,-32.049093903271384,-12.209000000000000
115.739806754689724,-32.049094732157926,-12.289000000000000
115.739808714186211,-32.049093182022993,-12.276000000000000
115.739809518497367,-32.049094001889983,-12.356999999999999
115.739810343617876,-32.049094849026183,-12.430999999999999
115.739812196224420,-32.049093369994765,-12.416000000000000
115.739813073677297,-32.049094262755148,-12.476000000000001
115.739815838721086,-32.049093442291522,-12.554000000000000
115.739816643155933,-32.049094253138897,-12.638000000000000
115.739819471122090,-32.049093478404679,-12.689000000000000
115.739820265090529,-32.049094280127193,-12.778000000000000
115.739821080115505,-32.049095091079820,-12.861000000000001
115.739822915744753,-32.049093305172825,-12.888999999999999
115.739823678437418,-32.049094070501241,-12.989000000000001
115.739824577070593,-32.049094963472150,-13.052000000000000
115.739826443851953,-32.049093222978705,-13.065000000000000
115.739827363418101,-32.049094134199279,-13.119999999999999
115.739828230651895,-32.049094999795621,-13.191000000000001
115.739830065662900,-32.049093258986261,-13.212000000000000
115.739830943363202,-32.049094133707435,-13.282000000000000
115.739831831653589,-32.049095008533889,-13.350000000000000
115.739833570488415,-32.049093329913809,-13.355000000000000
115.739834427503013,-32.049094168346180,-13.438000000000001
115.739835315669836,-32.049095052192150,-13.507000000000000
115.739837161023559,-32.049093329527103,-13.506000000000000
115.739838059656876,-32.049094222497907,-13.574000000000000
115.739838989813251,-32.049095133823663,-13.632000000000000
115.739840685175011,-32.049093535958335,-13.638000000000000
115.739841636264359,-32.049094465533763,-13.689000000000000
115.739844314609300,-32.049093788540091,-13.749000000000001
115.739845276288747,-32.049094718220772,-13.800000000000001
115.739847891463995,-32.049094013536646,-13.859999999999999
115.739848884419303,-32.049094979611354,-13.895000000000000
115.739850579533666,-32.049093399785001,-13.901999999999999
115.739851530746719,-32.049094320340799,-13.957000000000001
115.739852492426252,-32.049095250021423,-14.009000000000000
115.739854165989541,-32.049093697043105,-14.010999999999999
115.739855064870255,-32.049094571974685,-14.092000000000001
115.739857668219187,-32.049093957380641,-14.146000000000001
115.739858650955341,-32.049094896291329,-14.196000000000000
115.739861235101927,-32.049094137173768,-14.297000000000001
115.739862196781573,-32.049095066854321,-14.359000000000000
115.739863955683504,-32.049093469620374,-14.372000000000000
115.739864948886193,-32.049094417655844,-14.423999999999999
115.739865983954815,-32.049095402190666,-14.446999999999999
115.739867637450246,-32.049093767825624,-14.464000000000000
115.739868672642501,-32.049094743340873,-14.494000000000000
115.739871478315607,-32.049094049570897,-14.507999999999999
115.739730007895915,-32.049090135282370,-9.089000000000000
115.739732766635242,-32.049089774817809,-9.160000000000000
115.739733820533630,-32.049090930935797,-9.231000000000000
115.739736452068271,-32.049090578227201,-9.314000000000000
115.739739263139882,-32.049090263386745,-9.381000000000000
115.739740171002381,-32.049091255678604,-9.465000000000000
115.739743004614098,-32.049090841833539,-9.536000000000000
115.739743734917639,-32.049091651944323,-9.638999999999999
115.739745735539145,-32.049090192427101,-9.627000000000001
115.739746820837127,-32.049091375919510,-9.683000000000000
115.739749396372375,-32.049090472386091,-9.798000000000000
115.739750512946131,-32.049091692272562,-9.846000000000000
115.739753256686527,-32.049090880619282,-9.940000000000000
115.739754383850439,-32.049092100611006,-9.984000000000000
115.739756220099025,-32.049090269607234,-10.004000000000000
115.739757482956122,-32.049091635280604,-10.025000000000000
115.739760144695481,-32.049090624354626,-10.134000000000000
115.739761021529702,-32.049091562213157,-10.210000000000001
115.739763715039302,-32.049090551602980,-10.319000000000001
115.739764070157378,-32.049090915965039,-10.476000000000001
115.739767460840540,-32.049090814364675,-10.462999999999999
115.739768327455593,-32.049091725059178,-10.537000000000001
115.739770904350522,-32.049090722310233,-10.645000000000000
115.739771896192366,-32.049091769561514,-10.696999999999999
115.739774536009648,-32.049090812541998,-10.802000000000000
115.739775381691857,-32.049091704986765,-10.877000000000001
115.739777913259388,-32.049090918285813,-10.970000000000001
115.739778790217414,-32.049091847124657,-11.038000000000000
115.739781352937072,-32.049091105837256,-11.119000000000000
115.739782230018761,-32.049092025656527,-11.186000000000000
115.739783799536553,-32.049090336332974,-11.212999999999999
115.739784707770426,-32.049091301565859,-11.272000000000000
115.739785584975778,-32.049092212365558,-11.339000000000000
115.739787047480036,-32.049090603165055,-11.378000000000000
115.739787830610780,-32.049091422821604,-11.462000000000000
115.739788749311174,-32.049092397179308,-11.518000000000001
115.739791434290609,-32.049092008917789,-11.552000000000000
115.739794777174112,-32.049092303755920,-11.708000000000000
115.739796543082193,-32.049090968195294,-11.699000000000000
115.739797190643429,-32.049091633150617,-11.814000000000000
115.739798025983006,-32.049092507450851,-11.885999999999999
115.739799961703369,-32.049091146516126,-11.852000000000000
115.739800828442384,-32.049092048190865,-11.914999999999999
115.739803402246466,-32.049091270930106,-12.007000000000000
115.739804227243269,-32.049092127085892,-12.080000000000000
115.739806123817303,-32.049090531221502,-12.080000000000000
115.739807011612925,-32.049091442126333,-12.140000000000001
115.739807899532209,-32.049092344011619,-12.199999999999999
115.739809678749850,-32.049090810125897,-12.199000000000000
115.739810514460402,-32.049091657367391,-12.273999999999999
115.739811360513826,-32.049092522753270,-12.340999999999999
115.739813227171737,-32.049090791279617,-12.363000000000000
115.739814188109150,-32.049091775077819,-12.401999999999999
115.739815003010435,-32.049092595050062,-12.483000000000001
115.739816953152825,-32.049090954614165,-12.465999999999999
115.739817841072210,-32.049091856499366,-12.525000000000000
115.739818687496538,-32.049092694826555,-12.598000000000001
115.739820491602771,-32.049090890564614,-12.631000000000000
115.739821317094211,-32.049091710642088,-12.711000000000000
115.739822111186243,-32.049092503345030,-12.800000000000001
115.739823904702305,-32.049090698977771,-12.831000000000000
115.739824677985013,-32.049091464411468,-12.930000000000000
115.739825607893962,-32.049092393776419,-12.981000000000000
115.739828310138748,-32.049091518563479,-13.071999999999999
115.739829208771951,-32.049092411534339,-13.132999999999999
115.739830916083733,-32.049090714559327,-13.143000000000001
115.739831814840571,-32.049091598510614,-13.209000000000000
115.739832661265055,-32.049092436837697,-13.292000000000000
115.739835279654372,-32.049091497645442,-13.397000000000000
115.739836209934310,-32.049092399951647,-13.457000000000001
115.739837915391689,-32.049090838269876,-13.451000000000001
115.739838772529936,-32.049091667682653,-13.539000000000000
115.739839723495606,-32.049092606277625,-13.587999999999999
115.739841482150624,-32.049091027083108,-13.584000000000000
115.739842370688336,-32.049091883870375,-13.664000000000000
115.739843332244149,-32.049092822570614,-13.712999999999999
115.739845027358569,-32.049091242744353,-13.701000000000001
115.739845999380861,-32.049092190569404,-13.744999999999999
115.739846908851561,-32.049093065606314,-13.819000000000001
115.739848624898883,-32.049091504029668,-13.814000000000000
115.739849607387697,-32.049092460979530,-13.853000000000000
115.739852211107447,-32.049091819326947,-13.914999999999999
115.739853172786965,-32.049092749007556,-13.970000000000001
115.739854741190982,-32.049091140859076,-14.000000000000000
115.739855744736431,-32.049092107039023,-14.035000000000000
115.739856675140175,-32.049093000325541,-14.108000000000001
115.739858318416481,-32.049091338796678,-14.128000000000000
115.739859311495465,-32.049092295851779,-14.169000000000000
115.739860273298689,-32.049093216512759,-14.234000000000000
115.739862000677562,-32.049091600923894,-14.257000000000000
115.739863014936802,-32.049092558189500,-14.295000000000000
115.739865640701950,-32.049091853610314,-14.372000000000000
115.739866654837613,-32.049092819895449,-14.410000000000000
115.739869366312362,-32.049092044001995,-14.481000000000000
115.739870401381040,-32.049093028536781,-14.510999999999999
115.739872331454819,-32.049091306713450,-14.516000000000000
115.739873366523497,-32.049092291248215,-14.541000000000000
115.739727712073872,-32.049087631740420,-8.955000000000000
115.739728849580246,-32.049088869876769,-9.023999999999999
115.739731608319516,-32.049088509412250,-9.097000000000000
115.739734354737919,-32.049088275116119,-9.170999999999999
115.739735419102786,-32.049089440358934,-9.242000000000001
115.739736967441203,-32.049087750825400,-9.266000000000000
115.739738031682450,-32.049088925087752,-9.335000000000001
115.739740729600953,-32.049088365561069,-9.427000000000000
115.739741929659061,-32.049089676485501,-9.475000000000000
115.739743492048987,-32.049087734509662,-9.518000000000001
115.739744681640630,-32.049089036309219,-9.565000000000000
115.739747361345962,-32.049088260102515,-9.669000000000000
115.739748519661902,-32.049089525507945,-9.715999999999999
115.739751232126480,-32.049088677460610,-9.817000000000000
115.739752380099659,-32.049089924721592,-9.861000000000001
115.739754059722131,-32.049087929786509,-9.903000000000000
115.739755322579185,-32.049089295459893,-9.929000000000000
115.739758244867502,-32.049088593831080,-10.000999999999999
115.739759351345754,-32.049089777533986,-10.045999999999999
115.739761815334859,-32.049088512059939,-10.191000000000001
115.739762806805686,-32.049089586369952,-10.249000000000001
115.739764757072521,-32.049087936915328,-10.252000000000001
115.739765561012391,-32.049088783841235,-10.339000000000000
115.739766427380161,-32.049089712574876,-10.414000000000000
115.739769181834077,-32.049088892006978,-10.496000000000000
115.739770006583299,-32.049089766202087,-10.577000000000000
115.739771936287966,-32.049088071438995,-10.583000000000000
115.739772792312948,-32.049088982028202,-10.657999999999999
115.739773711136777,-32.049089947366454,-10.723000000000001
115.739775355032577,-32.049088240740922,-10.744999999999999
115.739776190495562,-32.049089106021754,-10.824000000000000
115.739777036177770,-32.049089998466521,-10.900000000000000
115.739778690540007,-32.049088300965792,-10.919000000000000
115.739779536345836,-32.049089184390986,-10.994999999999999
115.739780475979018,-32.049090176998440,-11.052000000000000
115.739782128734106,-32.049088596751879,-11.060000000000000
115.739783016405838,-32.049089516676418,-11.127000000000001
115.739785324592390,-32.049088799920675,-11.237000000000000
115.739786222607037,-32.049089737989597,-11.301000000000000
115.739797716357359,-32.049088823892909,-11.580000000000000
115.739798217635297,-32.049089343061333,-11.724000000000000
115.739798917281632,-32.049090071679949,-11.826000000000001
115.739800874800196,-32.049088665858008,-11.795000000000000
115.739801741539196,-32.049089567532747,-11.859999999999999
115.739802535383831,-32.049090378274919,-11.942000000000000
115.739804463109991,-32.049088827824207,-11.933000000000000
115.739805340562739,-32.049089720584647,-11.997999999999999
115.739807359643819,-32.049088459707185,-11.938000000000001
115.739808007328747,-32.049089115642893,-12.055000000000000
115.739808884905159,-32.049089999383760,-12.119000000000000
115.739810772001547,-32.049088322238021,-12.128000000000000
115.739811680853776,-32.049089242372951,-12.183000000000000
115.739812474945694,-32.049090035075963,-12.268000000000001
115.739814393441435,-32.049088385304692,-12.259000000000000
115.739815208466311,-32.049089196257377,-12.339000000000000
115.739816096385653,-32.049090098142578,-12.398000000000000
115.739817963043450,-32.049088366668840,-12.410000000000000
115.739818788534848,-32.049089186746329,-12.488000000000000
115.739819593093301,-32.049089988574138,-12.573000000000000
115.739822222319987,-32.049089031448325,-12.677000000000000
115.739823068744371,-32.049089869775472,-12.752000000000001
115.739825666324364,-32.049088903314164,-12.867000000000001
115.739826491815833,-32.049089723391610,-12.951000000000001
115.739827380106163,-32.049090598218086,-13.016999999999999
115.739829181245327,-32.049089010425327,-12.994999999999999
115.739830069535643,-32.049089885251782,-13.063000000000001
115.739832757852540,-32.049089253461418,-11.196999999999999
115.739832813151722,-32.049089082616312,-13.118000000000000
115.739833576215290,-32.049089820886017,-13.231999999999999
115.739834474972142,-32.049090704837283,-13.295999999999999
115.739836086354899,-32.049089052012420,-13.326000000000001
115.739836943369482,-32.049089890444755,-13.407999999999999
115.739839527516082,-32.049089131327641,-13.499000000000001
115.739840510128388,-32.049090079258015,-13.541000000000000
115.739843093656901,-32.049089365238608,-13.606999999999999
115.739844023813234,-32.049090276564336,-13.666000000000000
115.739845771136373,-32.049088751381774,-13.650000000000000
115.739846711882848,-32.049089662812769,-13.707000000000001
115.739847673562295,-32.049090592493414,-13.757000000000000
115.739849325945372,-32.049089039304604,-13.760999999999999
115.739850256349044,-32.049089932591180,-13.827000000000000
115.739851197219195,-32.049090835002580,-13.891000000000000
115.739852869917101,-32.049089345161171,-13.867000000000001
115.739853789854322,-32.049090229322871,-13.938000000000001
115.739856436552415,-32.049089542993542,-13.989000000000001
115.739857429754991,-32.049090491029069,-14.032999999999999
115.739859136324526,-32.049088848171017,-14.067000000000000
115.739860087537622,-32.049089768726731,-14.129000000000000
115.739861018065028,-32.049090652993669,-14.209000000000000
115.739862723892813,-32.049089064252875,-14.195000000000000
115.739863664763078,-32.049089966664177,-14.266000000000000
115.739864647499260,-32.049090905574829,-14.321000000000000
115.739866386704279,-32.049089199895626,-14.329000000000001
115.739867390373433,-32.049090157055922,-14.372000000000000
115.739868362643165,-32.049091086841706,-14.436000000000000
115.739870282126844,-32.049089364913137,-14.443000000000000
115.739871296262521,-32.049090331198229,-14.483000000000001
115.739874218055633,-32.049089665644964,-14.489000000000001
115.739875253247945,-32.049090641160142,-14.518000000000001
115.739726501673204,-32.049086302671455,-8.891000000000000
115.739729208203741,-32.049085887563187,-8.974000000000000
115.739730408261593,-32.049087198487733,-9.037000000000001
115.739732059039426,-32.049085762554704,-9.041000000000000
115.739733050386235,-32.049086845884496,-9.125000000000000
115.739734765693541,-32.049085338426750,-9.130000000000001
115.739735997027253,-32.049086685745337,-9.183999999999999
115.739738642737038,-32.049086071574905,-9.286000000000000
115.739739602684537,-32.049087127530107,-9.367000000000001
115.739741321453295,-32.049085367524775,-9.390000000000001
115.739742375351739,-32.049086523642686,-9.459000000000000
115.739745138541466,-32.049085838473914,-9.555999999999999
115.739746150821361,-32.049086940053286,-9.625999999999999
115.739749207319292,-32.049086492341019,-9.683999999999999
115.739750146581258,-32.049087512007333,-9.760999999999999
115.739752045381366,-32.049085753791793,-9.771000000000001
115.739753099403572,-32.049086900890075,-9.831000000000000
115.739756000758874,-32.049086181011646,-9.909000000000001
115.739757211530858,-32.049087483021658,-9.943000000000000
115.739759069701236,-32.049085598111098,-9.968999999999999
115.739760082352163,-32.049086672631724,-10.031000000000001
115.739760854892566,-32.049087492183112,-10.125000000000000
115.739762690151920,-32.049085733335680,-10.144000000000000
115.739763587919057,-32.049086689443854,-10.218000000000000
115.739766425733748,-32.049085968933440,-10.289999999999999
115.739767438261140,-32.049087052473553,-10.343999999999999
115.739768064765613,-32.049087708198876,-10.459000000000000
115.739770265733014,-32.049086313818634,-10.420999999999999
115.739770568766005,-32.049086614517343,-10.589000000000000
115.739773507042145,-32.049086291920048,-10.615000000000000
115.739774530283341,-32.049087366545834,-10.664999999999999
115.739777019861279,-32.049086552365075,-10.760999999999999
115.739777782182585,-32.049087344752415,-10.853999999999999
115.739779382852575,-32.049085700842561,-10.869999999999999
115.739780259934193,-32.049086620661839,-10.942000000000000
115.739781189100896,-32.049087604144432,-11.003000000000000
115.739782745556113,-32.049086095106695,-11.022000000000000
115.739783622637759,-32.049087014925952,-11.090999999999999
115.739784499719420,-32.049087934745202,-11.160000000000000
115.739795752864396,-32.049086801757753,-11.494999999999999
115.739796870304090,-32.049087958506952,-11.510000000000000
115.739798315954658,-32.049086033411342,-11.586000000000000
115.739799245492435,-32.049086989835153,-11.640000000000001
115.739800070489153,-32.049087845990975,-11.715000000000000
115.739801883331410,-32.049086177127911,-11.731999999999999
115.739802729261072,-32.049087051533405,-11.803000000000001
115.739803617056651,-32.049087962438264,-11.863000000000000
115.739805406493488,-32.049086455716555,-11.859999999999999
115.739806221271039,-32.049087284708399,-11.938000000000001
115.739809027562444,-32.049086545842044,-12.000999999999999
115.739809925948137,-32.049087456852142,-12.058999999999999
115.739812617479217,-32.049086590553777,-12.140000000000001
115.739813484589178,-32.049087465169784,-12.205000000000000
115.739816103225778,-32.049086507938810,-12.308000000000000
115.739817075000474,-32.049087473803191,-12.348000000000001
115.739819735379299,-32.049086562091055,-12.440000000000000
115.739820581803627,-32.049087400418223,-12.513000000000000
115.739821396828575,-32.049088211370858,-12.596000000000000
115.739823200069324,-32.049086470245747,-12.616000000000000
115.739824036027201,-32.049087299448047,-12.695000000000000
115.739824903384516,-32.049088156024865,-12.765000000000001
115.739826662534171,-32.049086540752349,-12.753000000000000
115.739827477806386,-32.049087333665824,-12.840000000000000
115.739828345163758,-32.049088190242621,-12.913000000000000
115.739831608394866,-32.049088114435790,-11.239000000000001
115.739831818218775,-32.049088260854354,-11.763000000000000
115.739831453128431,-32.049087851289421,-12.183999999999999
115.739830221175183,-32.049086549069514,-12.894000000000000
115.739831130398457,-32.049087442145648,-12.952000000000000
115.739831976946519,-32.049088271453193,-13.032999999999999
115.739834546918118,-32.049087773797950,-11.169000000000000
115.739834495945530,-32.049087628958659,-12.087999999999999
115.739834487209706,-32.049087493560059,-13.124000000000001
115.739835257525684,-32.049088475463009,-11.247000000000000
115.739835038595075,-32.049088220704498,-11.609999999999999
115.739835269475563,-32.049088376353190,-12.172000000000001
115.739835123686646,-32.049088194488114,-12.555000000000000
115.739835302482007,-32.049088286473491,-13.218999999999999
115.739836378343966,-32.049086294555586,-11.141000000000000
115.739836964342800,-32.049086814566124,-11.555999999999999
115.739836902038419,-32.049086723738881,-11.882999999999999
115.739836745783037,-32.049086532748966,-12.255000000000001
115.739836882218043,-32.049086624313219,-12.551000000000000
115.739836830380142,-32.049086542610809,-12.919000000000000
115.739836893673441,-32.049086561281619,-13.268000000000001
115.739837729755095,-32.049087381464275,-13.356999999999999
115.739838597359764,-32.049088220001892,-13.439000000000000
115.739840187809449,-32.049086548927292,-13.465000000000000
115.739841191231093,-32.049087524126897,-13.497999999999999
115.739842173719779,-32.049088481076829,-13.539999999999999
115.739843858244043,-32.049086901145273,-13.545000000000000
115.739844798990489,-32.049087812576275,-13.602000000000000
115.739847423395858,-32.049087207212558,-13.648999999999999
115.739848385075263,-32.049088136893211,-13.699999999999999
115.739849984631476,-32.049086574158409,-13.712000000000000
115.739850925501585,-32.049087476569809,-13.773999999999999
115.739851897647540,-32.049088415375273,-13.820000000000000
115.739853561609522,-32.049086790135256,-13.823000000000000
115.739854554812041,-32.049087738170819,-13.865000000000000
115.739855495805841,-32.049088631562626,-13.930999999999999
115.739857275393462,-32.049087070617553,-13.926000000000000
115.739858174397781,-32.049087936529546,-14.007000000000000
115.739860747954054,-32.049087177306703,-14.098000000000001
115.739861751499518,-32.049088143486593,-14.135000000000000
115.739864421231900,-32.049087322074342,-14.223000000000001
115.739865372568644,-32.049088233610483,-14.291000000000000
115.739868243512689,-32.049087414198517,-14.374000000000001
115.739869288924154,-32.049088416877680,-14.391000000000000
115.739871102383248,-32.049086702915837,-14.416000000000000
115.739872147918348,-32.049087696575441,-14.436999999999999
115.739873162054039,-32.049088662860534,-14.477000000000000
115.739875146437868,-32.049086842348459,-14.484999999999999
115.739876192096631,-32.049087826988490,-14.509000000000000
115.739877206355970,-32.049088784253996,-14.552000000000000
115.739879148379373,-32.049086963320747,-14.560000000000000
115.739724143176204,-32.049083735360803,-8.747000000000000
115.739725280682464,-32.049084973497209,-8.824000000000000
115.739726766469488,-32.049083211175599,-8.845000000000001
115.739727976870142,-32.049084540244550,-8.912000000000001
115.739729648580848,-32.049083122561257,-8.914000000000000
115.739730796306389,-32.049084387861548,-8.984999999999999
115.739732720448416,-32.049083098978997,-8.967000000000001
115.739733701328745,-32.049084173183942,-9.054000000000000
115.739736555625939,-32.049083795627830,-9.135999999999999
115.739737588715002,-32.049084924476539,-9.212999999999999
115.739739223875674,-32.049083082452889,-9.244000000000000
